"Station,Date,Time,Dir,Spd,DirStdDev,SpdStdDev,Period,Freq"
"39915,20230805,1200,155,3.6,20.9,1.4,1,H"
"39915,20230805,1300,120,2.6,45.3,1.4,1,H"
"39915,20230805,1400,73,4.5,9.4,0.8,1,H"
"39915,20230805,1500,46,5.0,10.3,0.8,1,H"
"39915,20230805,1600,35,5.5,7.2,0.7,1,H"
"39915,20230805,1700,41,4.1,9.4,0.6,1,H"
"39915,20230805,1800,66,4.6,7.6,0.4,1,H"
"39915,20230805,1900,70,5.6,2.5,0.9,1,H"
"39915,20230805,2000,67,7.6,2.3,0.3,1,H"
"39915,20230805,2100,66,7.0,2.5,0.5,1,H"
"39915,20230805,2200,60,6.6,2.0,0.1,1,H"
"39915,20230805,2300,50,5.6,2.1,0.4,1,H"
"39915,20230806,0000,42,5.2,2.8,0.2,1,H"
"39915,20230806,0100,38,5.4,4.9,0.3,1,H"
"39915,20230806,0200,24,4.9,4.7,0.3,1,H"
"39915,20230806,0300,11,4.2,3.2,0.3,1,H"
"39915,20230806,0400,14,3.5,1.6,0.4,1,H"
"39915,20230806,0500,48,2.5,21.6,0.4,1,H"
"39915,20230806,0600,77,1.8,11.3,0.3,1,H"
"39915,20230806,0700,100,1.2,4.1,0.4,1,H"
"39915,20230806,0800,65,1.5,13.6,0.3,1,H"
"39915,20230806,0900,25,1.9,9.0,0.3,1,H"
"39915,20230806,1000,21,1.7,5.1,0.1,1,H"
"39915,20230806,1100,1,1.3,3.8,0.5,1,H"
"39915,20230806,1200,325,1.7,17.4,0.3,1,H"
"39915,20230806,1300,289,1.6,15.3,0.5,1,H"
"39915,20230806,1400,253,2.4,33.4,0.9,1,H"
"39915,20230806,1500,208,2.2,17.8,0.7,1,H"
"39915,20230806,1600,195,3.1,15.4,0.9,1,H"
"39915,20230806,1700,205,4.2,21.1,0.7,1,H"
"39915,20230806,1800,229,2.9,18.8,0.6,1,H"
"39915,20230806,1900,214,3.7,6.5,1.1,1,H"
"39915,20230806,2000,217,2.8,10.7,0.4,1,H"
"39915,20230806,2100,256,2.2,14.2,0.5,1,H"
"39915,20230806,2200,242,3.0,18.7,0.8,1,H"
"39915,20230806,2300,242,3.8,6.1,0.3,1,H"
"39915,20230807,0000,248,3.9,2.7,0.3,1,H"
"39915,20230807,0100,236,3.0,12.5,0.6,1,H"
"39915,20230807,0200,230,2.9,9.7,0.7,1,H"
"39915,20230807,0300,219,3.8,5.4,0.3,1,H"
"39915,20230807,0400,230,3.0,4.8,0.4,1,H"
"39915,20230807,0500,239,3.1,5.9,0.6,1,H"
"39915,20230807,0600,239,4.4,3.2,0.2,1,H"
"39915,20230807,0700,242,4.4,2.1,0.3,1,H"
"39915,20230807,0800,240,4.0,6.2,0.4,1,H"
"39915,20230807,0900,233,4.7,2.0,0.3,1,H"
"39915,20230807,1000,234,4.3,2.4,0.3,1,H"
"39915,20230807,1100,240,3.1,14.5,0.4,1,H"
"39915,20230807,1200,242,2.8,12.0,0.5,1,H"
"39915,20230807,1300,246,3.0,17.7,0.7,1,H"
"39915,20230807,1400,224,3.5,26.4,1.1,1,H"
"39915,20230807,1500,257,5.3,10.0,0.9,1,H"
"39915,20230807,1600,247,6.1,11.3,0.7,1,H"
"39915,20230807,1700,246,6.5,7.5,1.2,1,H"
"39915,20230807,1800,243,6.6,4.2,0.6,1,H"
"39915,20230807,1900,251,6.1,4.1,0.4,1,H"
"39915,20230807,2000,259,6.2,2.3,0.2,1,H"
"39915,20230807,2100,265,6.8,1.6,0.2,1,H"
"39915,20230807,2200,268,7.1,1.9,0.5,1,H"
"39915,20230807,2300,276,7.5,3.6,0.2,1,H"
"39915,20230808,0000,281,8.0,2.7,0.3,1,H"
"39915,20230808,0100,280,8.2,2.5,0.3,1,H"
"39915,20230808,0200,269,7.3,3.8,0.2,1,H"
"39915,20230808,0300,276,8.4,1.5,0.7,1,H"
"39915,20230808,0400,276,8.7,1.4,0.4,1,H"
"39915,20230808,0500,278,9.0,2.5,0.2,1,H"
"39915,20230808,0600,282,9.2,2.2,0.5,1,H"
"39915,20230808,0700,273,6.0,8.5,1.2,1,H"
"39915,20230808,0800,220,6.5,19.5,1.2,1,H"
"39915,20230808,0900,203,6.1,5.4,0.4,1,H"
"39915,20230808,1000,188,7.4,9.3,1.1,1,H"
"39915,20230808,1100,191,6.1,8.6,1.2,1,H"
"39915,20230808,1200,198,8.7,5.9,1.9,1,H"
"39915,20230808,1300,210,8.2,7.7,1.8,1,H"
"39915,20230808,1400,210,6.4,8.8,1.3,1,H"
"39915,20230808,1500,220,7.4,7.9,1.4,1,H"
"39915,20230808,1600,224,9.6,5.9,1.2,1,H"
"39915,20230808,1700,223,8.4,6.6,1.3,1,H"
"39915,20230808,1800,221,9.9,5.9,2.0,1,H"
"39915,20230808,1900,215,10.5,5.6,0.9,1,H"
"39915,20230808,2000,212,11.0,6.9,1.1,1,H"
"39915,20230808,2100,231,10.0,8.6,0.9,1,H"
"39915,20230808,2200,220,11.4,4.8,0.6,1,H"
"39915,20230808,2300,221,11.1,4.8,0.7,1,H"
"39915,20230809,0000,226,10.4,2.7,0.9,1,H"
"39915,20230809,0100,229,9.2,5.7,1.4,1,H"
"39915,20230809,0200,227,10.0,6.6,1.4,1,H"
"39915,20230809,0300,229,9.6,10.5,1.0,1,H"
"39915,20230809,0400,227,8.6,4.7,0.6,1,H"
"39915,20230809,0500,229,7.2,7.8,1.2,1,H"
"39915,20230809,0600,225,7.8,11.6,1.1,1,H"
"39915,20230809,0700,226,8.8,11.2,1.1,1,H"
"39915,20230809,0800,222,11.5,6.8,1.3,1,H"
"39915,20230809,0900,220,9.7,7.1,0.9,1,H"
"39915,20230809,1000,223,9.3,3.9,1.0,1,H"
"39915,20230809,1100,229,8.8,8.5,1.7,1,H"
"39915,20230809,1200,222,9.0,11.0,2.2,1,H"
"39915,20230809,1300,225,8.6,10.4,2.1,1,H"
"39915,20230809,1400,227,8.7,10.9,1.7,1,H"
"39915,20230809,1500,236,9.2,8.6,2.0,1,H"
"39915,20230809,1600,238,7.7,7.7,1.0,1,H"
"39915,20230809,1700,234,9.3,7.2,1.0,1,H"
"39915,20230809,1800,247,7.8,4.9,0.8,1,H"
"39915,20230809,1900,233,7.0,5.0,0.4,1,H"
"39915,20230809,2000,236,6.7,6.0,0.5,1,H"
"39915,20230809,2100,250,6.5,6.3,0.4,1,H"
"39915,20230809,2200,270,5.7,16.1,0.7,1,H"
"39915,20230809,2300,271,6.0,7.8,0.7,1,H"
"39915,20230810,0000,280,7.2,5.3,1.1,1,H"
"39915,20230810,0100,287,7.6,4.6,0.5,1,H"
"39915,20230810,0200,289,8.3,2.4,0.4,1,H"
"39915,20230810,0300,286,9.1,7.0,0.5,1,H"
"39915,20230810,0400,298,9.2,4.0,0.4,1,H"
"39915,20230810,0500,294,10.7,4.0,0.9,1,H"
"39915,20230810,0600,287,9.7,9.9,1.1,1,H"
"39915,20230810,0700,283,8.4,5.3,1.4,1,H"
"39915,20230810,0800,296,7.7,6.6,0.6,1,H"
"39915,20230810,0900,304,8.0,6.1,0.6,1,H"
"39915,20230810,1000,300,9.4,8.3,1.1,1,H"
"39915,20230810,1100,300,6.8,8.0,1.1,1,H"
"39915,20230810,1200,286,8.4,9.7,1.5,1,H"
"39915,20230810,1300,262,8.7,11.2,1.1,1,H"
"39915,20230810,1400,247,9.0,7.2,1.5,1,H"
"39915,20230810,1500,243,9.9,6.7,2.1,1,H"
"39915,20230810,1600,240,10.5,6.8,1.3,1,H"
"39915,20230810,1700,243,9.8,8.8,1.6,1,H"
"39915,20230810,1800,245,10.4,6.0,1.2,1,H"
"39915,20230810,1900,245,10.7,8.3,1.3,1,H"
"39915,20230810,2000,252,10.0,5.2,1.6,1,H"
"39915,20230810,2100,249,8.8,8.6,1.8,1,H"
"39915,20230810,2200,239,9.6,5.8,1.1,1,H"
"39915,20230810,2300,229,10.0,7.3,1.3,1,H"
"39915,20230811,0000,205,12.2,7.1,1.0,1,H"
"39915,20230811,0100,199,12.3,5.1,1.3,1,H"
"39915,20230811,0200,201,12.8,5.5,1.7,1,H"
"39915,20230811,0300,200,13.6,2.6,1.1,1,H"
"39915,20230811,0400,199,13.6,4.4,1.2,1,H"
"39915,20230811,0500,193,13.9,2.7,1.1,1,H"
"39915,20230811,0600,187,11.7,3.0,1.1,1,H"
"39915,20230811,0700,184,10.6,2.6,1.1,1,H"
"39915,20230811,0800,196,8.0,5.8,1.5,1,H"
"39915,20230811,0900,203,8.4,4.1,1.3,1,H"
"39915,20230811,1000,200,7.3,10.1,1.7,1,H"
"39915,20230811,1100,198,7.5,9.6,1.9,1,H"
"39915,20230811,1200,196,9.1,7.9,1.3,1,H"
"39915,20230811,1300,198,10.0,6.2,1.1,1,H"
"39915,20230811,1400,208,11.0,6.3,1.5,1,H"
"39915,20230811,1500,209,11.3,6.1,1.2,1,H"
"39915,20230811,1600,216,10.9,6.1,1.5,1,H"
"39915,20230811,1700,218,9.9,5.6,1.4,1,H"
"39915,20230811,1800,219,8.5,5.7,0.9,1,H"
"39915,20230811,1900,209,6.3,4.5,1.1,1,H"
"39915,20230811,2000,220,7.4,3.4,0.8,1,H"
"39915,20230811,2100,213,9.4,3.0,0.4,1,H"
"39915,20230811,2200,209,8.6,3.8,0.9,1,H"
"39915,20230811,2300,215,8.2,4.3,0.9,1,H"
"39915,20230812,0000,209,8.8,2.7,0.4,1,H"
"39915,20230812,0100,224,7.6,9.9,0.6,1,H"
"39915,20230812,0200,240,6.8,2.8,0.5,1,H"
"39915,20230812,0300,250,7.1,2.6,0.4,1,H"
"39915,20230812,0400,251,6.8,5.3,0.5,1,H"
"39915,20230812,0500,237,5.5,10.5,0.9,1,H"
"39915,20230812,0600,233,4.9,9.7,0.5,1,H"
"39915,20230812,0700,236,4.3,16.0,1.1,1,H"
"39915,20230812,0800,259,3.5,7.4,0.6,1,H"
"39915,20230812,0900,276,3.2,7.5,0.4,1,H"
"39915,20230812,1000,281,5.2,5.1,1.1,1,H"
"39915,20230812,1100,284,4.7,9.4,0.5,1,H"
"39915,20230812,1200,286,4.8,9.5,0.7,1,H"
"39915,20230812,1300,298,3.9,10.8,0.7,1,H"
"39915,20230812,1400,287,4.4,9.9,0.7,1,H"
"39915,20230812,1500,279,4.2,9.5,0.6,1,H"
"39915,20230812,1600,275,3.9,10.2,0.7,1,H"
"39915,20230812,1700,294,3.5,18.3,0.6,1,H"
"39915,20230812,1800,301,5.0,11.6,0.6,1,H"
"39915,20230812,1900,298,4.2,6.0,0.2,1,H"
"39915,20230812,2000,299,4.7,5.4,0.5,1,H"
"39915,20230812,2100,311,4.7,11.2,0.5,1,H"
"39915,20230812,2200,332,4.7,4.4,0.3,1,H"
"39915,20230812,2300,330,4.9,4.2,0.2,1,H"
"39915,20230813,0000,348,5.2,7.1,0.2,1,H"
"39915,20230813,0100,2,4.6,4.6,0.8,1,H"
"39915,20230813,0200,3,5.2,3.1,0.5,1,H"
"39915,20230813,0300,357,4.1,5.5,0.2,1,H"
"39915,20230813,0400,355,3.8,5.5,0.2,1,H"
"39915,20230813,0500,356,4.9,4.6,0.5,1,H"
"39915,20230813,0600,7,5.4,7.8,0.6,1,H"
"39915,20230813,0700,28,5.0,5.2,0.5,1,H"
"39915,20230813,0800,21,4.7,4.4,0.4,1,H"
"39915,20230813,0900,39,5.2,4.6,0.7,1,H"
"39915,20230813,1000,30,5.0,4.3,0.5,1,H"
"39915,20230813,1100,19,6.0,7.2,0.4,1,H"
"39915,20230813,1200,23,4.0,7.1,0.6,1,H"
"39915,20230813,1300,19,3.0,13.7,0.6,1,H"
"39915,20230813,1400,8,2.9,7.6,0.4,1,H"
"39915,20230813,1500,306,2.6,33.2,0.8,1,H"
"39915,20230813,1600,263,4.4,11.6,0.6,1,H"
"39915,20230813,1700,255,5.6,4.2,0.6,1,H"
"39915,20230813,1800,253,6.0,4.1,0.6,1,H"
"39915,20230813,1900,257,6.7,2.7,0.5,1,H"
"39915,20230813,2000,267,6.6,6.2,0.4,1,H"
"39915,20230813,2100,274,7.1,3.0,0.5,1,H"
"39915,20230813,2200,282,7.7,4.1,0.5,1,H"
"39915,20230813,2300,280,8.7,4.1,0.5,1,H"
"39915,20230814,0000,279,8.7,3.0,0.2,1,H"
"39915,20230814,0100,286,8.5,4.1,0.4,1,H"
"39915,20230814,0200,293,8.5,2.6,0.5,1,H"
"39915,20230814,0300,290,9.5,3.4,0.5,1,H"
"39915,20230814,0400,287,9.8,2.4,0.4,1,H"
"39915,20230814,0500,287,9.5,2.6,0.7,1,H"
"39915,20230814,0600,287,8.3,2.8,0.9,1,H"
"39915,20230814,0700,286,8.7,4.3,0.5,1,H"
"39915,20230814,0800,292,8.3,6.9,0.4,1,H"
"39915,20230814,0900,306,6.9,5.7,1.0,1,H"
"39915,20230814,1000,322,5.1,9.5,0.9,1,H"
"39915,20230814,1100,331,5.1,12.8,0.9,1,H"
"39915,20230814,1200,326,3.4,16.6,0.8,1,H"
"39915,20230814,1300,336,3.1,22.8,0.7,1,H"
"39915,20230814,1400,319,3.6,17.2,1.0,1,H"
"39915,20230814,1500,304,5.6,64.0,2.3,1,H"
"39915,20230814,1600,243,8.9,5.3,1.5,1,H"
"39915,20230814,1700,231,3.8,7.8,1.4,1,H"
"39915,20230814,1800,240,4.7,5.4,0.5,1,H"
"39915,20230814,1900,257,4.7,8.1,0.9,1,H"
"39915,20230814,2000,231,6.2,9.4,1.0,1,H"
"39915,20230814,2100,201,11.6,7.9,1.5,1,H"
"39915,20230814,2200,195,10.8,2.3,0.8,1,H"
"39915,20230814,2300,197,10.3,1.1,0.3,1,H"
"39915,20230815,0000,204,9.1,5.2,1.0,1,H"
"39915,20230815,0100,213,9.1,3.2,0.3,1,H"
"39915,20230815,0200,220,9.3,6.7,0.3,1,H"
"39915,20230815,0300,218,8.6,6.2,0.8,1,H"
"39915,20230815,0400,230,7.3,14.9,1.0,1,H"
"39915,20230815,0500,238,7.8,7.4,1.0,1,H"
"39915,20230815,0600,245,8.0,2.1,0.7,1,H"
"39915,20230815,0700,240,5.7,6.6,0.6,1,H"
"39915,20230815,0800,253,6.1,6.6,0.3,1,H"
"39915,20230815,0900,269,6.6,3.9,0.4,1,H"
"39915,20230815,1000,275,7.1,3.4,0.4,1,H"
"39915,20230815,1100,277,5.5,6.5,0.8,1,H"
"39915,20230815,1200,275,6.4,5.8,1.0,1,H"
"39915,20230815,1300,278,6.2,6.7,0.9,1,H"
"39915,20230815,1400,280,6.4,5.9,0.9,1,H"
"39915,20230815,1500,297,5.2,13.7,0.9,1,H"
"39915,20230815,1600,282,5.9,5.7,0.5,1,H"
"39915,20230815,1700,298,4.9,7.5,0.8,1,H"
"39915,20230815,1800,314,4.9,4.4,1.0,1,H"
"39915,20230815,1900,312,6.2,2.9,0.6,1,H"
"39915,20230815,2000,305,6.0,5.3,0.6,1,H"
"39915,20230815,2100,301,4.8,10.6,0.4,1,H"
"39915,20230815,2200,297,5.0,10.6,0.8,1,H"
"39915,20230815,2300,307,4.3,7.1,0.5,1,H"
"39915,20230816,0000,267,3.9,14.5,0.8,1,H"
"39915,20230816,0100,283,3.7,8.1,0.5,1,H"
"39915,20230816,0200,284,4.2,2.9,0.3,1,H"
"39915,20230816,0300,279,6.0,3.6,0.7,1,H"
"39915,20230816,0400,254,7.4,16.0,1.1,1,H"
"39915,20230816,0500,255,7.3,7.7,0.6,1,H"
"39915,20230816,0600,270,7.1,5.5,0.4,1,H"
"39915,20230816,0700,261,7.8,6.6,1.0,1,H"
"39915,20230816,0800,254,6.8,3.5,0.9,1,H"
"39915,20230816,0900,256,7.1,6.7,1.1,1,H"
"39915,20230816,1000,251,5.3,8.6,0.7,1,H"
"39915,20230816,1100,257,7.0,12.0,1.2,1,H"
"39915,20230816,1200,258,8.7,7.9,1.1,1,H"
"39915,20230816,1300,270,9.2,7.0,1.4,1,H"
"39915,20230816,1400,271,10.8,5.8,1.2,1,H"
"39915,20230816,1500,269,12.4,6.2,1.7,1,H"
"39915,20230816,1600,266,9.6,8.2,2.9,1,H"
"39915,20230816,1700,287,7.5,7.6,1.2,1,H"
"39915,20230816,1800,285,9.1,5.1,1.0,1,H"
"39915,20230816,1900,294,10.2,5.4,0.8,1,H"
"39915,20230816,2000,290,11.6,7.7,1.2,1,H"
"39915,20230816,2100,273,11.0,8.5,1.1,1,H"
"39915,20230816,2200,257,11.7,6.8,2.0,1,H"
"39915,20230816,2300,251,12.8,3.9,1.0,1,H"
"39915,20230817,0000,246,12.4,4.0,1.0,1,H"
"39915,20230817,0100,252,13.0,5.2,0.9,1,H"
"39915,20230817,0200,247,12.6,3.3,0.9,1,H"
"39915,20230817,0300,241,12.8,3.9,1.0,1,H"
"39915,20230817,0400,239,12.6,3.4,0.9,1,H"
"39915,20230817,0500,235,13.9,9.2,2.0,1,H"
"39915,20230817,0600,230,15.1,8.8,1.5,1,H"
"39915,20230817,0700,226,14.7,4.6,1.0,1,H"
"39915,20230817,0800,220,13.0,3.6,1.1,1,H"
"39915,20230817,0900,214,9.2,4.2,1.0,1,H"
"39915,20230817,1000,212,9.5,6.7,1.4,1,H"
"39915,20230817,1100,208,11.0,5.9,1.4,1,H"
"39915,20230817,1200,210,10.4,6.7,1.3,1,H"
"39915,20230817,1300,212,10.6,5.4,1.2,1,H"
"39915,20230817,1400,210,10.9,5.7,1.3,1,H"
"39915,20230817,1500,206,8.8,6.4,1.0,1,H"
"39915,20230817,1600,212,8.4,8.6,1.2,1,H"
"39915,20230817,1700,227,8.6,5.8,1.1,1,H"
"39915,20230817,1800,217,7.6,7.1,1.1,1,H"
"39915,20230817,1900,224,7.1,5.1,0.6,1,H"
"39915,20230817,2000,227,7.5,3.3,1.0,1,H"
"39915,20230817,2100,222,8.9,2.8,0.3,1,H"
"39915,20230817,2200,216,7.9,2.7,0.3,1,H"
"39915,20230817,2300,211,7.1,1.2,0.2,1,H"
"39915,20230818,0000,218,5.9,5.0,0.6,1,H"
"39915,20230818,0100,223,6.7,2.5,0.5,1,H"
"39915,20230818,0200,217,7.0,4.4,0.2,1,H"
"39915,20230818,0300,210,6.5,2.9,0.4,1,H"
"39915,20230818,0400,220,5.6,2.1,0.3,1,H"
"39915,20230818,0500,222,5.0,4.9,0.2,1,H"
"39915,20230818,0600,226,5.6,8.8,0.9,1,H"
"39915,20230818,0700,228,5.0,14.1,0.7,1,H"
"39915,20230818,0800,224,6.1,19.0,0.9,1,H"
"39915,20230818,0900,228,4.0,21.6,1.0,1,H"
"39915,20230818,1000,233,3.8,17.4,0.8,1,H"
"39915,20230818,1100,239,3.3,7.1,0.6,1,H"
"39915,20230818,1200,265,3.1,14.4,0.8,1,H"
"39915,20230818,1300,269,5.2,6.2,0.7,1,H"
"39915,20230818,1400,267,5.6,8.5,0.7,1,H"
"39915,20230818,1500,270,5.2,7.8,0.7,1,H"
"39915,20230818,1600,265,5.5,8.0,0.6,1,H"
"39915,20230818,1700,262,5.4,6.9,0.5,1,H"
"39915,20230818,1800,261,5.8,4.1,0.4,1,H"
"39915,20230818,1900,255,4.9,3.9,0.4,1,H"
"39915,20230818,2000,271,3.5,8.6,0.4,1,H"
"39915,20230818,2100,286,3.0,6.4,0.4,1,H"
"39915,20230818,2200,309,2.1,9.7,0.3,1,H"
"39915,20230818,2300,322,2.0,12.6,0.3,1,H"
"39915,20230819,0000,330,3.6,2.8,0.3,1,H"
"39915,20230819,0100,324,4.0,2.4,0.1,1,H"
"39915,20230819,0200,330,4.6,3.0,0.4,1,H"
"39915,20230819,0300,352,4.9,6.4,0.2,1,H"
"39915,20230819,0400,8,5.6,2.5,0.4,1,H"
"39915,20230819,0500,8,6.8,2.5,0.2,1,H"
"39915,20230819,0600,7,7.0,3.8,0.3,1,H"
"39915,20230819,0700,15,8.1,1.9,0.4,1,H"
"39915,20230819,0800,16,8.9,3.6,0.3,1,H"
"39915,20230819,0900,11,9.3,2.9,0.4,1,H"
"39915,20230819,1000,16,11.4,2.9,0.9,1,H"
"39915,20230819,1100,16,12.7,4.6,0.7,1,H"
"39915,20230819,1200,14,13.9,3.1,0.5,1,H"
"39915,20230819,1300,12,14.9,2.7,0.9,1,H"
"39915,20230819,1400,14,16.6,3.0,0.9,1,H"
"39915,20230819,1500,17,16.5,3.2,1.0,1,H"
"39915,20230819,1600,19,18.3,2.7,0.8,1,H"
"39915,20230819,1700,14,16.2,5.8,2.1,1,H"
"39915,20230819,1800,7,11.3,4.9,1.4,1,H"
"39915,20230819,1900,350,11.0,13.9,1.8,1,H"
"39915,20230819,2000,351,12.7,10.0,2.5,1,H"
"39915,20230819,2100,359,15.6,4.6,1.8,1,H"
"39915,20230819,2200,359,15.3,3.2,0.9,1,H"
"39915,20230819,2300,354,13.3,5.1,1.2,1,H"
"39915,20230820,0000,341,8.7,6.2,1.1,1,H"
"39915,20230820,0100,329,6.7,9.2,1.7,1,H"
"39915,20230820,0200,298,6.2,9.2,0.7,1,H"
"39915,20230820,0300,286,6.7,3.7,0.8,1,H"
"39915,20230820,0400,280,6.0,5.4,0.4,1,H"
"39915,20230820,0500,290,5.9,8.1,0.4,1,H"
"39915,20230820,0600,310,6.0,7.5,0.2,1,H"
"39915,20230820,0700,309,6.7,8.6,0.5,1,H"
"39915,20230820,0800,296,7.4,2.9,0.4,1,H"
"39915,20230820,0900,304,6.3,9.0,0.7,1,H"
"39915,20230820,1000,311,5.8,7.2,0.8,1,H"
"39915,20230820,1100,293,7.1,4.4,0.6,1,H"
"39915,20230820,1200,291,7.3,4.6,0.6,1,H"
"39915,20230820,1300,278,7.6,4.3,0.6,1,H"
"39915,20230820,1400,282,8.2,3.5,0.7,1,H"
"39915,20230820,1500,277,9.1,4.4,0.8,1,H"
"39915,20230820,1600,260,9.6,4.5,1.6,1,H"
"39915,20230820,1700,251,8.6,6.7,0.7,1,H"
"39915,20230820,1800,238,9.1,3.5,0.6,1,H"
"39915,20230820,1900,241,9.7,3.5,0.7,1,H"
"39915,20230820,2000,235,8.0,6.5,0.6,1,H"
"39915,20230820,2100,234,9.0,5.5,1.2,1,H"
"39915,20230820,2200,236,10.1,4.6,1.0,1,H"
"39915,20230820,2300,239,10.3,4.6,0.9,1,H"
"39915,20230821,0000,240,12.1,3.5,1.4,1,H"
"39915,20230821,0100,242,11.3,4.8,2.0,1,H"
"39915,20230821,0200,250,10.9,4.9,1.6,1,H"
"39915,20230821,0300,255,13.4,6.5,1.0,1,H"
"39915,20230821,0400,251,13.0,8.7,1.9,1,H"
"39915,20230821,0500,235,15.2,5.3,2.6,1,H"
"39915,20230821,0600,236,17.6,5.1,1.7,1,H"
"39915,20230821,0700,240,16.4,6.0,2.7,1,H"
"39915,20230821,0800,246,17.7,4.1,1.5,1,H"
"39915,20230821,0900,241,17.0,6.6,2.0,1,H"
"39915,20230821,1000,232,17.3,5.9,2.1,1,H"
"39915,20230821,1100,222,16.5,9.1,2.3,1,H"
"39915,20230821,1200,230,15.8,6.7,2.1,1,H"
"39915,20230821,1300,230,14.3,8.2,1.7,1,H"
"39915,20230821,1400,218,13.0,7.8,1.3,1,H"
"39915,20230821,1500,197,14.6,6.8,2.7,1,H"
"39915,20230821,1600,195,16.0,5.2,2.1,1,H"
"39915,20230821,1700,199,19.7,3.5,1.7,1,H"
"39915,20230821,1800,200,18.5,3.7,1.7,1,H"
"39915,20230821,1900,198,17.7,3.0,1.3,1,H"
"39915,20230821,2000,200,17.7,3.1,1.3,1,H"
"39915,20230821,2100,198,16.7,2.7,1.2,1,H"
"39915,20230821,2200,199,14.2,3.2,1.1,1,H"
"39915,20230821,2300,201,13.9,3.6,0.8,1,H"
"39915,20230822,0000,196,12.7,2.5,0.8,1,H"
"39915,20230822,0100,197,12.9,4.2,0.9,1,H"
"39915,20230822,0200,200,11.2,3.4,1.3,1,H"
"39915,20230822,0300,200,10.5,3.3,0.8,1,H"
"39915,20230822,0400,197,11.4,2.8,0.9,1,H"
"39915,20230822,0500,202,10.7,5.5,0.8,1,H"
"39915,20230822,0600,195,10.6,3.2,1.2,1,H"
"39915,20230822,0700,199,10.2,3.5,1.4,1,H"
"39915,20230822,0800,192,10.0,5.4,1.2,1,H"
"39915,20230822,0900,190,8.6,6.1,1.2,1,H"
"39915,20230822,1000,199,8.9,6.6,1.3,1,H"
"39915,20230822,1100,197,9.2,6.3,1.3,1,H"
"39915,20230822,1200,198,9.8,7.1,1.4,1,H"
"39915,20230822,1300,201,11.0,6.7,1.5,1,H"
"39915,20230822,1400,201,11.0,7.1,1.7,1,H"
"39915,20230822,1500,202,10.4,6.8,1.5,1,H"
"39915,20230822,1600,203,10.8,6.2,1.5,1,H"
"39915,20230822,1700,202,10.4,5.5,1.6,1,H"
"39915,20230822,1800,203,10.5,4.2,1.4,1,H"
"39915,20230822,1900,203,10.6,2.4,0.6,1,H"
"39915,20230822,2000,201,9.7,3.4,1.1,1,H"
"39915,20230822,2100,195,10.7,1.7,0.5,1,H"
"39915,20230822,2200,195,10.9,2.1,0.6,1,H"
"39915,20230822,2300,197,10.4,1.5,0.4,1,H"
"39915,20230823,0000,200,8.9,1.6,0.6,1,H"
"39915,20230823,0100,194,7.4,3.4,0.4,1,H"
"39915,20230823,0200,187,7.2,2.2,0.4,1,H"
"39915,20230823,0300,185,6.7,1.3,0.5,1,H"
"39915,20230823,0400,192,7.3,3.1,0.6,1,H"
"39915,20230823,0500,191,8.2,1.8,0.3,1,H"
"39915,20230823,0600,187,6.5,3.5,0.8,1,H"
"39915,20230823,0700,186,5.5,2.7,0.5,1,H"
"39915,20230823,0800,179,4.6,5.3,0.4,1,H"
"39915,20230823,0900,164,3.7,13.3,1.4,1,H"
"39915,20230823,1000,168,2.5,19.4,1.1,1,H"
"39915,20230823,1100,172,3.5,13.1,1.1,1,H"
"39915,20230823,1200,179,3.6,17.3,1.0,1,H"
"39915,20230823,1300,190,4.6,11.6,1.2,1,H"
"39915,20230823,1400,187,4.9,11.3,1.0,1,H"
"39915,20230823,1500,188,4.4,12.8,0.9,1,H"
"39915,20230823,1600,183,4.9,9.8,0.8,1,H"
"39915,20230823,1700,193,5.9,5.6,0.8,1,H"
"39915,20230823,1800,199,6.5,4.9,0.7,1,H"
"39915,20230823,1900,198,5.9,2.3,0.7,1,H"
"39915,20230823,2000,187,5.0,6.5,0.5,1,H"
"39915,20230823,2100,180,4.4,4.8,0.8,1,H"
"39915,20230823,2200,195,4.0,12.8,1.1,1,H"
"39915,20230823,2300,218,2.8,16.7,0.9,1,H"
"39915,20230824,0000,234,2.9,12.4,0.8,1,H"
"39915,20230824,0100,241,1.8,23.4,0.9,1,H"
"39915,20230824,0200,259,0.9,56.5,0.7,1,H"
"39915,20230824,0300,293,0.9,49.4,0.5,1,H"
"39915,20230824,0400,255,1.8,31.6,0.8,1,H"
"39915,20230824,0500,234,1.4,10.4,0.3,1,H"
"39915,20230824,0600,179,0.9,34.3,0.4,1,H"
"39915,20230824,0700,146,0.4,13.4,0.5,1,H"
"39915,20230824,0800,154,0.5,72.3,0.8,1,H"
"39915,20230824,0900,80,0.5,44.6,0.8,1,H"
"39915,20230824,1000,330,1.0,78.4,0.7,1,H"
"39915,20230824,1100,38,1.4,35.4,0.7,1,H"
"39915,20230824,1200,288,1.1,54.4,0.7,1,H"
"39915,20230824,1300,74,1.5,44.6,0.7,1,H"
"39915,20230824,1400,95,1.9,31.8,1.0,1,H"
"39915,20230824,1500,44,1.1,67.8,0.8,1,H"
"39915,20230824,1600,314,1.3,27.2,0.5,1,H"
"39915,20230824,1700,240,2.0,36.1,0.5,1,H"
"39915,20230824,1800,203,3.5,6.1,0.8,1,H"
"39915,20230824,1900,203,4.5,8.8,0.3,1,H"
"39915,20230824,2000,193,4.9,3.7,0.2,1,H"
